Name, ,Image,ClusterID,Area,Coverage (pc),lw_mean,mw_mean,sw_mean,lum_mean,RNL X,RNL Y,RNL Chromaticity,Dmax Chromaticity,Dmax channel,Adj1,Adj2,Adj3,Adj4,hAdj1,hAdj2,hAdj3,hAdj4,vAdj1,vAdj2,vAdj3,vAdj4,Adj5,hAdj5,vAdj5,Adj6,hAdj6,vAdj6,Adj7,hAdj7,vAdj7
Botia_lohachata_P_7,2,Botia_lohachata_P_7_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,2,127403,30.129596784,0.149378005,0.124523541,0.110393412,0.136280384,2.101398201,-1.416700289,2.534346879,0.150072684,lw:sw,390,244830,17002,83.0,137,123022,8021,24.0,253,121808,8981,59.0,5.0,2.0,3.0,,,,,,
Botia_lohachata_P_7,3,Botia_lohachata_P_7_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,3,212976,50.366796736,0.253116436,0.214043389,0.187495719,0.232526138,1.9361087,-1.430971947,2.407529359,0.148930791,lw:sw,63,17002,411818,10367.0,36,8021,206277,5241.0,27,8981,205541,5126.0,0.0,0.0,0.0,,,,,,
Botia_lohachata_P_7,4,Botia_lohachata_P_7_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,4,80701,19.085018328,0.389469409,0.334220379,0.292553497,0.36035487,1.766526782,-1.377880195,2.240350576,0.142100669,lw:sw,0,83,10367,156149.0,0,24,5241,78055.0,0,59,5126,78094.0,0.0,0.0,0.0,,,,,,
Botia_lohachata_P_7,5,Botia_lohachata_P_7_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,5,381,0.090102873,0.034992842,0.025743828,0.02661694,0.030107842,3.544359772,-1.003651299,3.683721233,0.152280549,lw:mw,114,5,0,0.0,57,2,0,0.0,57,3,0,0.0,675.0,339.0,336.0,,,,,,
Botia_lohachata_P_8,1,Botia_lohachata_P_8_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,1,76167,18.674561436,0.174012884,0.147596182,0.134016891,0.160092031,1.901218419,-1.208752366,2.252934477,0.129844566,lw:sw,145820,9651,89,183.0,73664,4330,20,36.0,72156,5321,69,147.0,0.0,0.0,0.0,404.0,112.0,292.0,,,
Botia_lohachata_P_8,2,Botia_lohachata_P_8_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,2,175346,42.991185809,0.312400743,0.269103436,0.243035518,0.28958439,1.722719941,-1.179855155,2.088018722,0.124884221,lw:sw,9651,338798,13510,0.0,4330,170041,6100,0.0,5321,168757,7410,0.0,83.0,23.0,60.0,42.0,30.0,12.0,,,
Botia_lohachata_P_8,3,Botia_lohachata_P_8_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,3,131329,32.199134518,0.465490781,0.402695049,0.361508927,0.432399363,1.673318642,-1.198327854,2.058150851,0.125733846,lw:sw,89,13510,254034,0.0,20,6100,127443,0.0,69,7410,126591,0.0,3609.0,1639.0,1970.0,0.0,0.0,0.0,,,
Botia_lohachata_P_8,4,Botia_lohachata_P_8_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,4,740,0.181432582,0.063520136,0.052762947,0.052555308,0.057847876,2.142534884,-0.747946277,2.269334564,0.094462944,lw:sw,183,0,0,1299.0,36,0,0,706.0,147,0,0,593.0,0.0,0.0,0.0,12.0,3.0,9.0,,,
Botia_lohachata_P_8,5,Botia_lohachata_P_8_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,5,21578,5.290476015,0.671314934,0.568373393,0.494431503,0.61706791,1.922124406,-1.466950127,2.417954695,0.151734053,lw:sw,0,83,3609,0.0,0,23,1639,0.0,0,60,1970,0.0,41310.0,20747.0,20563.0,0.0,0.0,0.0,,,
Botia_lohachata_P_8,6,Botia_lohachata_P_8_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,6,2705,0.66320964,0.043631604,0.032238099,0.032707991,0.037618579,3.494525041,-1.097438563,3.662796289,0.150172006,lw:mw,404,42,0,12.0,112,30,0,3.0,292,12,0,9.0,0.0,0.0,0.0,5000.0,2584.0,2416.0,,,
Botia_lohachata_P_9,1,Botia_lohachata_P_9_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,1,125183,38.912841427,0.283821271,0.238949535,0.207153183,0.260175243,1.987163799,-1.509016787,2.49518569,0.156154944,lw:sw,241088,11983,4824,556.0,120917,5870,2267,223.0,120171,6113,2557,333.0,100.0,46.0,54.0,11.0,1.0,10.0,,,
Botia_lohachata_P_9,2,Botia_lohachata_P_9_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,2,70109,21.793217926,0.420052242,0.354751084,0.304773154,0.38564054,1.951025871,-1.549849961,2.491693571,0.159043942,lw:sw,11983,129325,32,9756.0,5870,64767,8,4805.0,6113,64558,24,4951.0,1.0,1.0,0.0,0.0,0.0,0.0,,,
Botia_lohachata_P_9,3,Botia_lohachata_P_9_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,3,32652,10.149797483,0.153172771,0.127414942,0.113445663,0.139599071,2.126019176,-1.399719727,2.545421939,0.149003603,lw:sw,4824,32,61813,0.0,2267,8,31228,0.0,2557,24,30585,0.0,444.0,181.0,263.0,364.0,79.0,285.0,,,
Botia_lohachata_P_9,4,Botia_lohachata_P_9_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,4,89651,27.867802711,0.567621698,0.477818915,0.409107739,0.520298395,1.988676673,-1.582538078,2.541507757,0.162290552,lw:sw,556,9756,0,174146.0,223,4805,0,87137.0,333,4951,0,87009.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Botia_lohachata_P_9,5,Botia_lohachata_P_9_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,5,1705,0.529995244,0.074382333,0.063019038,0.060103276,0.068391195,1.914293166,-0.925216492,2.126157069,0.106175352,lw:sw,100,1,444,0.0,46,1,181,0.0,54,0,263,0.0,2880.0,1486.0,1394.0,98.0,42.0,56.0,,,
Botia_lohachata_P_9,6,Botia_lohachata_P_9_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,6,2401,0.746345209,0.05170391,0.040989535,0.042139291,0.04605317,2.681423505,-0.745048548,2.783007249,0.115589342,lw:mw,11,0,364,0.0,1,0,79,0.0,10,0,285,0.0,98.0,42.0,56.0,4373.0,2302.0,2071.0,,,
Yasuhikotakia_modesta_C_10,1,Yasuhikotakia_modesta_C_10_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,1,315556,98.880699907,0.228826483,0.214744416,0.19465118,0.221405665,0.733417885,-0.823783303,1.102959983,0.080701549,lw:sw,629421,631,68,203.0,315119,185,11,76.0,314302,446,57,127.0,,,,,,,,,
Yasuhikotakia_modesta_C_10,2,Yasuhikotakia_modesta_C_10_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,2,2034,0.637361811,0.083086495,0.070985547,0.063075079,0.076709176,1.817578158,-1.307240101,2.238853957,0.136912973,lw:sw,631,3507,54,0.0,185,1871,18,0.0,446,1636,36,0.0,,,,,,,,,
Yasuhikotakia_modesta_C_10,3,Yasuhikotakia_modesta_C_10_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,3,1140,0.357223434,0.037125636,0.030807946,0.031721188,0.033795821,2.153935373,-0.557520697,2.224919531,0.092998039,lw:mw,68,54,2102,120.0,11,18,1085,60.0,57,36,1017,60.0,,,,,,,,,
Yasuhikotakia_modesta_C_10,4,Yasuhikotakia_modesta_C_10_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,4,398,0.124714848,0.061470591,0.051613287,0.05142621,0.056275568,2.018195343,-0.704053304,2.137475964,0.088969583,lw:sw,203,0,120,603.0,76,0,60,329.0,127,0,60,274.0,,,,,,,,,
Yasuhikotakia_modesta_C_6,1,Yasuhikotakia_modesta_C_6_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,1,58396,16.686192373,0.232292642,0.189262397,0.150569906,0.209617027,2.365575885,-2.140468571,3.190228044,0.213451896,lw:sw,114431,3858,105,39.0,57475,1596,36,15.0,56956,2262,69,24.0,0.0,0.0,0.0,,,,,,
Yasuhikotakia_modesta_C_6,2,Yasuhikotakia_modesta_C_6_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,2,90536,25.869941651,0.152931711,0.125103127,0.101074998,0.138266904,2.319266445,-2.034377591,3.085075205,0.204154895,lw:sw,3858,176540,4561,67.0,1596,88584,2046,37.0,2262,87956,2515,30.0,0.0,0.0,0.0,,,,,,
Yasuhikotakia_modesta_C_6,3,Yasuhikotakia_modesta_C_6_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,3,199925,57.126978049,0.098247845,0.082136833,0.07064967,0.089757838,2.068159955,-1.582472134,2.604132034,0.163401901,lw:sw,105,4561,396519,116.0,36,2046,198732,42.0,69,2515,197787,74.0,1.0,1.0,0.0,,,,,,
Yasuhikotakia_modesta_C_6,4,Yasuhikotakia_modesta_C_6_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,4,545,0.155729414,0.032707343,0.02820832,0.027142105,0.030336496,1.708767163,-0.803874322,1.888411804,0.092987285,lw:sw,39,67,116,876.0,15,37,42,455.0,24,30,74,421.0,105.0,51.0,54.0,,,,,,
Yasuhikotakia_modesta_C_6,5,Yasuhikotakia_modesta_C_6_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,5,564,0.161158513,0.021503499,0.018755927,0.021165519,0.020055613,1.578553442,0.174193133,1.588135453,0.06824668,lw:mw,0,0,1,105.0,0,0,1,51.0,0,0,0,54.0,1075.0,538.0,537.0,,,,,,
Yasuhikotakia_modesta_C_7,1,Yasuhikotakia_modesta_C_7_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,1,153267,43.316809297,0.347781356,0.311783695,0.271648157,0.328811696,1.261683894,-1.234328533,1.765053306,0.122908576,lw:sw,301655,6585,766,22.0,151450,2851,258,11.0,150205,3734,508,11.0,,,,,,,,,
Yasuhikotakia_modesta_C_7,2,Yasuhikotakia_modesta_C_7_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,2,196651,55.578134009,0.502926361,0.480967195,0.43536736,0.491354556,0.515515825,-0.758089634,0.916764124,0.072001975,lw:sw,6585,389854,0,108.0,2851,195176,0,51.0,3734,194678,0,57.0,,,,,,,,,
Yasuhikotakia_modesta_C_7,3,Yasuhikotakia_modesta_C_7_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,3,2653,0.749799338,0.140255999,0.122988087,0.107483118,0.131156341,1.517076263,-1.302868145,1.999746432,0.132287875,lw:sw,766,0,4564,119.0,258,0,2414,46.0,508,0,2150,73.0,,,,,,,,,
Yasuhikotakia_modesta_C_7,4,Yasuhikotakia_modesta_C_7_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,4,1257,0.355257357,0.049483301,0.043368347,0.042443992,0.046260908,1.52312219,-0.641533052,1.652714695,0.076574744,lw:sw,22,108,119,2330.0,11,51,46,1180.0,11,57,73,1150.0,,,,,,,,,
Yasuhikotakia_modesta_C_8,1,Yasuhikotakia_modesta_C_8_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,1,260793,71.526954976,0.279438455,0.268062157,0.246817783,0.273443478,0.479933444,-0.646199196,0.804928265,0.061986291,lw:sw,517887,4559,327,0.0,259529,1827,84,0.0,258358,2732,243,0.0,0.0,0.0,0.0,,,,,,
Yasuhikotakia_modesta_C_8,2,Yasuhikotakia_modesta_C_8_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,2,100496,27.562752326,0.484740627,0.451205998,0.403936547,0.467068908,0.827809718,-0.928535042,1.243963928,0.090926247,lw:sw,4559,198316,1,256.0,1827,99453,1,140.0,2732,98863,0,116.0,0.0,0.0,0.0,,,,,,
Yasuhikotakia_modesta_C_8,3,Yasuhikotakia_modesta_C_8_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,3,1880,0.515622257,0.102877459,0.076314245,0.062899638,0.088876918,3.44886934,-2.299593438,4.145217691,0.241154065,lw:sw,327,1,3442,0.0,84,1,1804,0.0,243,0,1638,0.0,29.0,15.0,14.0,,,,,,
Yasuhikotakia_modesta_C_8,4,Yasuhikotakia_modesta_C_8_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,4,1377,0.377665877,1.031576334,0.802228861,0.615625874,0.910717275,2.903506161,-2.533686304,3.853558655,0.252519368,lw:sw,0,256,0,2626.0,0,140,0,1307.0,0,116,0,1319.0,0.0,0.0,0.0,,,,,,
Yasuhikotakia_modesta_C_8,5,Yasuhikotakia_modesta_C_8_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,5,62,0.017004564,0.056041402,0.042655762,0.045155356,0.048975448,3.151525544,-0.732498397,3.235531974,0.135623349,lw:mw,0,0,29,0.0,0,0,15,0.0,0,0,14,0.0,104.0,52.0,52.0,,,,,,
Yasuhikotakia_modesta_C_9,1,Yasuhikotakia_modesta_C_9_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,1,187001,52.859634394,0.153474546,0.139563837,0.123276839,0.146144028,1.097118201,-1.098302673,1.552397213,0.109114924,lw:sw,368734,7665,317,448.0,185020,3272,87,143.0,183714,4393,230,305.0,174.0,72.0,102.0,,,,,,
Yasuhikotakia_modesta_C_9,2,Yasuhikotakia_modesta_C_9_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,2,161524,45.658042395,0.227461527,0.208780393,0.181740916,0.217617144,0.989563491,-1.147534509,1.515279299,0.111731032,lw:sw,7665,318917,130,0.0,3272,159809,64,0.0,4393,159108,66,0.0,0.0,0.0,0.0,,,,,,
Yasuhikotakia_modesta_C_9,3,Yasuhikotakia_modesta_C_9_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,3,1618,0.457360594,0.068360529,0.053014745,0.042338074,0.060273605,2.935562011,-2.310894923,3.736008521,0.23507482,lw:sw,317,130,2801,157.0,87,64,1475,75.0,230,66,1326,82.0,9.0,6.0,3.0,,,,,,
Yasuhikotakia_modesta_C_9,4,Yasuhikotakia_modesta_C_9_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,4,2514,0.71063321,0.045506491,0.038560232,0.038070248,0.041845426,1.912583013,-0.721982855,2.044317251,0.088975031,lw:sw,448,0,157,4485.0,143,0,75,2327.0,305,0,82,2158.0,34.0,19.0,15.0,,,,,,
Yasuhikotakia_modesta_C_9,5,Yasuhikotakia_modesta_C_9_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,5,1112,0.314329407,0.033692945,0.02713809,0.027228754,0.030238238,2.498212664,-0.825626056,2.631107162,0.107755106,lw:mw,174,0,9,34.0,72,0,6,19.0,102,0,3,15.0,2018.0,1022.0,996.0,,,,,,
Yasuhikotakia_modesta_P_11,1,Yasuhikotakia_modesta_P_11_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,1,75444,24.504989086,0.249787455,0.225168825,0.194627185,0.23681419,1.198124041,-1.259484755,1.738333416,0.124118929,lw:sw,146700,6738,1147,2.0,73692,2929,478,1.0,73008,3809,669,1.0,0.0,0.0,0.0,,,,,,
Yasuhikotakia_modesta_P_11,2,Yasuhikotakia_modesta_P_11_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,2,219773,71.384536431,0.161381837,0.152195542,0.135489672,0.156540616,0.676740335,-0.910268174,1.134268765,0.087216738,lw:sw,6738,434763,183,656.0,2929,217944,100,233.0,3809,216819,83,423.0,11.0,1.0,10.0,,,,,,
Yasuhikotakia_modesta_P_11,3,Yasuhikotakia_modesta_P_11_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,3,8450,2.744647126,0.438243719,0.379320027,0.326882133,0.407192612,1.667339849,-1.435898151,2.200414886,0.145546756,lw:sw,1147,183,16057,2.0,478,100,8079,0.0,669,83,7978,2.0,215.0,101.0,114.0,,,,,,
Yasuhikotakia_modesta_P_11,4,Yasuhikotakia_modesta_P_11_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,4,3621,1.176138135,0.051013288,0.037522446,0.038275259,0.043885657,3.546648759,-1.083465444,3.708451805,0.152377364,lw:mw,2,656,2,6644.0,1,233,0,3417.0,1,423,2,3227.0,0.0,0.0,0.0,,,,,,
Yasuhikotakia_modesta_P_11,5,Yasuhikotakia_modesta_P_11_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,5,584,0.189689221,0.830808194,0.663753262,0.51772167,0.742774599,2.592186116,-2.332956027,3.487422069,0.232168773,lw:sw,0,11,215,0.0,0,1,101,0.0,0,10,114,0.0,1055.0,533.0,522.0,,,,,,
Yasuhikotakia_modesta_P_12,1,Yasuhikotakia_modesta_P_12_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,1,299874,96.713893628,0.332406644,0.304115386,0.277256417,0.317498022,1.027134213,-0.889310226,1.358630696,0.090460175,lw:sw,598063,1140,160,131.0,299427,389,28,64.0,298636,751,132,67.0,1.0,1.0,0.0,,,,,,
Yasuhikotakia_modesta_P_12,2,Yasuhikotakia_modesta_P_12_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,2,7173,2.313400825,0.154488071,0.120052167,0.09640131,0.136341346,2.912063852,-2.270852904,3.692815834,0.231523395,lw:sw,1140,13244,37,346.0,389,6820,11,128.0,751,6424,26,218.0,26.0,13.0,13.0,,,,,,
Yasuhikotakia_modesta_P_12,3,Yasuhikotakia_modesta_P_12_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,3,955,0.308001922,0.114970426,0.090457141,0.073502672,0.10205266,2.768975413,-2.152993558,3.507507106,0.220019484,lw:sw,160,37,1716,15.0,28,11,919,8.0,132,26,797,7.0,1.0,1.0,0.0,,,,,,
Yasuhikotakia_modesta_P_12,4,Yasuhikotakia_modesta_P_12_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,4,1151,0.371214882,0.069021595,0.0585652,0.054842226,0.063510131,1.896939864,-1.026624682,2.15692816,0.114475465,lw:sw,131,346,15,1819.0,64,128,8,958.0,67,218,7,861.0,139.0,67.0,72.0,,,,,,
Yasuhikotakia_modesta_P_12,5,Yasuhikotakia_modesta_P_12_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,5,910,0.293488743,0.033483394,0.027524155,0.029005388,0.030340759,2.263061811,-0.458460616,2.309033326,0.097680363,lw:mw,1,26,1,139.0,1,13,1,67.0,0,13,0,72.0,1717.0,859.0,858.0,,,,,,
Yasuhikotakia_modesta_P_13,1,Yasuhikotakia_modesta_P_13_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,1,74997,20.617731959,0.279409891,0.262760792,0.255152334,0.270636299,0.70940365,-0.412177908,0.820453634,0.04537836,lw:sw,146913,5806,0,134.0,73721,2444,0,64.0,73192,3362,0,70.0,,,,,,,,,
Yasuhikotakia_modesta_P_13,2,Yasuhikotakia_modesta_P_13_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,2,284881,78.317800687,0.176259266,0.167357315,0.161020302,0.171568107,0.598425916,-0.428644689,0.736104507,0.045181997,lw:sw,5806,565271,238,490.0,2444,283274,73,208.0,3362,281997,165,282.0,,,,,,,,,
Yasuhikotakia_modesta_P_13,3,Yasuhikotakia_modesta_P_13_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,3,769,0.211408935,0.064133124,0.052074763,0.052634891,0.057767524,2.405031985,-0.750953566,2.519545615,0.103765426,lw:mw,0,238,1302,35.0,0,73,698,15.0,0,165,604,20.0,,,,,,,,,
