Name, ,Image,Pass,ClusterID,lw_mean,lw_sd,mw_mean,mw_sd,sw_mean,sw_sd,lum_mean,lum_sd,Area,Coverage (pc),RNL X,RNL Y,RNL Saturation,Dmax Chromaticity,Dmax channel
Yasuhikotakia_modesta_C_6,2,Yasuhikotakia_modesta_C_6_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,2,0.152931711,0.017977311,0.125103127,0.015069096,0.101074998,0.013715674,0.138266904,0.016190673,90536,25.869941711,2.319266445,-2.034377591,3.085075205,0.204154895,lw:sw
Yasuhikotakia_modesta_C_6,3,Yasuhikotakia_modesta_C_6_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,3,0.098247845,0.01530916,0.082136833,0.011831919,0.07064967,0.009544416,0.089757838,0.013331342,199925,57.126979828,2.068159955,-1.582472134,2.604132034,0.163401901,lw:sw
Yasuhikotakia_modesta_C_6,4,Yasuhikotakia_modesta_C_6_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,4,0.032707343,0.004793924,0.02820832,0.004115311,0.027142105,0.003986912,0.030336496,0.004428602,545,0.155729413,1.708767163,-0.803874322,1.888411804,0.092987285,lw:sw
Yasuhikotakia_modesta_C_6,5,Yasuhikotakia_modesta_C_6_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,5,0.021503499,0.002324223,0.018755927,0.002089766,0.021165519,0.001932233,0.020055613,0.002155489,564,0.161158517,1.578553442,0.174193133,1.588135453,0.06824668,lw:mw
Yasuhikotakia_modesta_C_7,1,Yasuhikotakia_modesta_C_7_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,1,0.347781356,0.060122657,0.311783695,0.064197162,0.271648157,0.068214807,0.328811696,0.060877905,153267,43.316810608,1.261683894,-1.234328533,1.765053306,0.122908576,lw:sw
Yasuhikotakia_modesta_C_7,2,Yasuhikotakia_modesta_C_7_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,2,0.502926361,0.070735063,0.480967195,0.056090821,0.43536736,0.053050942,0.491354556,0.061136121,196651,55.578132629,0.515515825,-0.758089634,0.916764124,0.072001975,lw:sw
Yasuhikotakia_modesta_C_7,3,Yasuhikotakia_modesta_C_7_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,3,0.140255999,0.023520364,0.122988087,0.022213478,0.107483118,0.020759229,0.131156341,0.022610645,2653,0.749799311,1.517076263,-1.302868145,1.999746432,0.132287875,lw:sw
Yasuhikotakia_modesta_C_7,4,Yasuhikotakia_modesta_C_7_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,4,0.049483301,0.01958228,0.043368347,0.016219554,0.042443992,0.012400368,0.046260908,0.017789937,1257,0.355257362,1.52312219,-0.641533052,1.652714695,0.076574744,lw:sw
Yasuhikotakia_modesta_C_8,1,Yasuhikotakia_modesta_C_8_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,1,0.279438455,0.053103071,0.268062157,0.056034054,0.246817783,0.057766867,0.273443478,0.053535882,260793,71.526954651,0.479933444,-0.646199196,0.804928265,0.061986291,lw:sw
Yasuhikotakia_modesta_C_8,2,Yasuhikotakia_modesta_C_8_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,2,0.484740627,0.082455767,0.451205998,0.07216314,0.403936547,0.068450106,0.467068908,0.0762371,100496,27.56275177,0.827809718,-0.928535042,1.243963928,0.090926247,lw:sw
Yasuhikotakia_modesta_C_8,3,Yasuhikotakia_modesta_C_8_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,3,0.102877459,0.014995196,0.076314245,0.015683338,0.062899638,0.017896592,0.088876918,0.014934353,1880,0.515622258,3.44886934,-2.299593438,4.145217691,0.241154065,lw:sw
Yasuhikotakia_modesta_C_8,4,Yasuhikotakia_modesta_C_8_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,4,1.031576334,0.114255092,0.802228861,0.078298619,0.615625874,0.056922322,0.910717275,0.094431019,1377,0.377665877,2.903506161,-2.533686304,3.853558655,0.252519368,lw:sw
Yasuhikotakia_modesta_C_8,5,Yasuhikotakia_modesta_C_8_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,5,0.056041402,0.003304899,0.042655762,0.002847533,0.045155356,0.00247051,0.048975448,0.00305972,62,0.017004564,3.151525544,-0.732498397,3.235531974,0.135623349,lw:mw
Yasuhikotakia_modesta_C_9,1,Yasuhikotakia_modesta_C_9_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,1,0.153474546,0.021135321,0.139563837,0.021843816,0.123276839,0.025795396,0.146144028,0.020177671,187001,52.859634399,1.097118201,-1.098302673,1.552397213,0.109114924,lw:sw
Yasuhikotakia_modesta_C_9,2,Yasuhikotakia_modesta_C_9_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,2,0.227461527,0.045069915,0.208780393,0.036044292,0.181740916,0.034725592,0.217617144,0.039140317,161524,45.658042908,0.989563491,-1.147534509,1.515279299,0.111731032,lw:sw
Yasuhikotakia_modesta_C_9,3,Yasuhikotakia_modesta_C_9_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,3,0.068360529,0.01114557,0.053014745,0.011444079,0.042338074,0.012809838,0.060273605,0.011036502,1618,0.457360595,2.935562011,-2.310894923,3.736008521,0.23507482,lw:sw
Yasuhikotakia_modesta_C_9,4,Yasuhikotakia_modesta_C_9_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,4,0.045506491,0.006770028,0.038560232,0.006056785,0.038070248,0.005124018,0.041845426,0.006366842,2514,0.710633218,1.912583013,-0.721982855,2.044317251,0.088975031,lw:sw
Yasuhikotakia_modesta_C_9,5,Yasuhikotakia_modesta_C_9_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,5,0.033692945,0.005475006,0.02713809,0.005263378,0.027228754,0.005162928,0.030238238,0.005350542,1112,0.314329416,2.498212664,-0.825626056,2.631107162,0.107755106,lw:mw
Yasuhikotakia_modesta_P_11,1,Yasuhikotakia_modesta_P_11_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,1,0.249787455,0.030232559,0.225168825,0.024907687,0.194627185,0.026224134,0.23681419,0.026481911,75444,24.504989624,1.198124041,-1.259484755,1.738333416,0.124118929,lw:sw
Yasuhikotakia_modesta_P_11,2,Yasuhikotakia_modesta_P_11_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,2,0.161381837,0.031797365,0.152195542,0.030743155,0.135489672,0.029522138,0.156540616,0.030623212,219773,71.384536743,0.676740335,-0.910268174,1.134268765,0.087216738,lw:sw
Yasuhikotakia_modesta_P_11,3,Yasuhikotakia_modesta_P_11_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,3,0.438243719,0.102405698,0.379320027,0.071690952,0.326882133,0.057985596,0.407192612,0.084958258,8450,2.744647026,1.667339849,-1.435898151,2.200414886,0.145546756,lw:sw
Yasuhikotakia_modesta_P_11,4,Yasuhikotakia_modesta_P_11_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,4,0.051013288,0.008570956,0.037522446,0.008003712,0.038275259,0.006997138,0.043885657,0.00818644,3621,1.176138163,3.546648759,-1.083465444,3.708451805,0.152377364,lw:mw
Yasuhikotakia_modesta_P_11,5,Yasuhikotakia_modesta_P_11_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,5,0.830808194,0.087811027,0.663753262,0.054986665,0.51772167,0.076597418,0.742774599,0.065776042,584,0.189689219,2.592186116,-2.332956027,3.487422069,0.232168773,lw:sw
Yasuhikotakia_modesta_P_12,1,Yasuhikotakia_modesta_P_12_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,1,0.332406644,0.056816389,0.304115386,0.062744116,0.277256417,0.071190559,0.317498022,0.058594227,299874,96.713890076,1.027134213,-0.889310226,1.358630696,0.090460175,lw:sw
Yasuhikotakia_modesta_P_12,2,Yasuhikotakia_modesta_P_12_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,2,0.154488071,0.032909027,0.120052167,0.021946062,0.09640131,0.02999599,0.136341346,0.02355705,7173,2.313400745,2.912063852,-2.270852904,3.692815834,0.231523395,lw:sw
Yasuhikotakia_modesta_P_12,3,Yasuhikotakia_modesta_P_12_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,3,0.114970426,0.022348981,0.090457141,0.019584077,0.073502672,0.019592676,0.10205266,0.020706508,955,0.308001935,2.768975413,-2.152993558,3.507507106,0.220019484,lw:sw
Yasuhikotakia_modesta_P_12,4,Yasuhikotakia_modesta_P_12_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,4,0.069021595,0.009864069,0.0585652,0.009127023,0.054842226,0.008606463,0.063510131,0.009422237,1151,0.371214896,1.896939864,-1.026624682,2.15692816,0.114475465,lw:sw
Yasuhikotakia_modesta_P_12,5,Yasuhikotakia_modesta_P_12_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,5,0.033483394,0.005947173,0.027524155,0.004781473,0.029005388,0.004024,0.030340759,0.005291029,910,0.293488741,2.263061811,-0.458460616,2.309033326,0.097680363,lw:mw
Yasuhikotakia_modesta_P_13,1,Yasuhikotakia_modesta_P_13_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,1,0.279409891,0.041479188,0.262760792,0.036836226,0.255152334,0.04002582,0.270636299,0.038186873,74997,20.617731094,0.70940365,-0.412177908,0.820453634,0.04537836,lw:sw
Yasuhikotakia_modesta_P_13,2,Yasuhikotakia_modesta_P_13_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,2,0.176259266,0.028292648,0.167357315,0.029082005,0.161020302,0.033333323,0.171568107,0.027797609,284881,78.317802429,0.598425916,-0.428644689,0.736104507,0.045181997,lw:sw
Yasuhikotakia_modesta_P_13,3,Yasuhikotakia_modesta_P_13_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,3,0.064133124,0.007968348,0.052074763,0.007896791,0.052634891,0.008081351,0.057767524,0.007794153,769,0.211408928,2.405031985,-0.750953566,2.519545615,0.103765426,lw:mw
Yasuhikotakia_modesta_P_13,4,Yasuhikotakia_modesta_P_13_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,4,0.051426324,0.009429581,0.035040159,0.009253626,0.037425229,0.008640901,0.04277507,0.009181283,3103,0.853058398,4.430098932,-1.112878762,4.567742954,0.18950886,lw:mw
Yasuhikotakia_modesta_P_14,1,Yasuhikotakia_modesta_P_14_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,1,0.252674412,0.038393694,0.2309269,0.039118066,0.20711606,0.044839874,0.241214043,0.036604958,56893,19.908807755,1.039243369,-0.989258016,1.434802496,0.099085029,lw:sw
Yasuhikotakia_modesta_P_14,2,Yasuhikotakia_modesta_P_14_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,2,0.399243487,0.068650856,0.36425896,0.061682122,0.325457784,0.066526663,0.38080771,0.064005653,224869,78.689353943,1.058941405,-1.018250069,1.469077977,0.101815336,lw:sw
Yasuhikotakia_modesta_P_14,3,Yasuhikotakia_modesta_P_14_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,3,0.068085454,0.014693728,0.05326649,0.012796304,0.050579417,0.011519584,0.060266135,0.013585365,1645,0.575641751,2.83430189,-1.262190091,3.102642588,0.147525019,lw:sw
Yasuhikotakia_modesta_P_14,4,Yasuhikotakia_modesta_P_14_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,4,0.127537751,0.016965297,0.109986257,0.016346837,0.099195924,0.020205296,0.11828835,0.016429775,1651,0.577741385,1.709625733,-1.183454739,2.079275178,0.125000521,lw:sw
Yasuhikotakia_modesta_P_14,5,Yasuhikotakia_modesta_P_14_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,5,0.040022062,0.004593527,0.026007697,0.002610559,0.029032265,0.00261096,0.032620446,0.003335622,710,0.248453289,4.977233861,-1.0391828,5.084560729,0.212243175,lw:mw
Yasuhikotakia_modesta_P_15,1,Yasuhikotakia_modesta_P_15_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,1,0.132247179,0.028899887,0.118985316,0.025818584,0.107244246,0.021737657,0.125258242,0.027081582,6827,2.168919563,1.220210438,-1.02158811,1.591400572,0.104400119,lw:sw
Yasuhikotakia_modesta_P_15,2,Yasuhikotakia_modesta_P_15_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,2,0.294887422,0.047711382,0.290082725,0.054144962,0.281235368,0.064408631,0.292355493,0.049720016,239241,76.006225586,0.189689922,-0.245675861,0.310385076,0.023696432,lw:sw
Yasuhikotakia_modesta_P_15,3,Yasuhikotakia_modesta_P_15_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,3,0.087132015,0.021808112,0.077335784,0.01982316,0.069999966,0.016207895,0.081968296,0.020758463,255,0.081012823,1.377192569,-1.049914672,1.731756389,0.109029673,lw:sw
Yasuhikotakia_modesta_P_15,4,Yasuhikotakia_modesta_P_15_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,4,0.457747891,0.109129559,0.443690355,0.064446547,0.42379249,0.043567952,0.45034,0.084323891,66586,21.154193878,0.36017252,-0.390713899,0.531395893,0.038518259,lw:sw
Yasuhikotakia_modesta_P_15,5,Yasuhikotakia_modesta_P_15_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,5,0.061668552,0.010482713,0.051800326,0.010142439,0.049982596,0.011334504,0.056467416,0.010272052,519,0.16488491,2.013552624,-0.890525148,2.201687809,0.104664897,lw:sw
Yasuhikotakia_modesta_P_15,6,Yasuhikotakia_modesta_P_15_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,6,0.033353306,0.005717053,0.026609327,0.005896964,0.028022763,0.005686596,0.029797695,0.005760275,1337,0.424761325,2.608428616,-0.579182386,2.671956602,0.112469692,lw:mw
Yasuhikotakia_modesta_P_16,1,Yasuhikotakia_modesta_P_16_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,1,0.254121173,0.067549224,0.230909275,0.064451067,0.204050182,0.063073096,0.2418892,0.064644077,413825,99.466400146,1.106052312,-1.098801796,1.559075721,0.109284421,lw:sw
Yasuhikotakia_modesta_P_16,2,Yasuhikotakia_modesta_P_16_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,2,0.060689236,0.010417629,0.049565298,0.009439944,0.04816149,0.008057954,0.054822462,0.009863816,1133,0.27232632,2.337999504,-0.959326673,2.527162311,0.115091062,lw:sw
Yasuhikotakia_modesta_P_16,3,Yasuhikotakia_modesta_P_16_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,3,0.037937407,0.004473107,0.028005942,0.003669368,0.02919835,0.0032698,0.032696644,0.003949324,1087,0.261269808,3.504779833,-0.941375555,3.629003942,0.150606006,lw:mw
Yasuhikotakia_modesta_P_17,1,Yasuhikotakia_modesta_P_17_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,1,0.306177823,0.05797735,0.291375884,0.056674969,0.269332296,0.057676278,0.298377656,0.056370381,331841,97.748069763,0.572179988,-0.654552072,0.869383893,0.064022379,lw:sw
Yasuhikotakia_modesta_P_17,2,Yasuhikotakia_modesta_P_17_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,2,0.166810721,0.018870423,0.143911857,0.014161877,0.124797098,0.013421089,0.154743564,0.015988984,2959,0.871611774,1.705027375,-1.411914553,2.21373464,0.144075779,lw:sw
Yasuhikotakia_modesta_P_17,3,Yasuhikotakia_modesta_P_17_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,3,0.116719381,0.019910309,0.104562902,0.017503459,0.094751704,0.015777648,0.110313054,0.01860712,1125,0.331383318,1.269991382,-1.007008281,1.62078493,0.103880289,lw:sw
Yasuhikotakia_modesta_P_17,4,Yasuhikotakia_modesta_P_17_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,4,0.07250287,0.017680409,0.063790841,0.017339205,0.058798155,0.013813874,0.067910693,0.01748707,683,0.201186493,1.478216922,-0.977661968,1.772272043,0.104376299,lw:sw
Yasuhikotakia_modesta_P_17,5,Yasuhikotakia_modesta_P_17_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,5,0.043226887,0.012511359,0.036895905,0.010768864,0.03774911,0.00960125,0.039890088,0.011514057,1199,0.353180975,1.828619882,-0.484678041,1.891762003,0.079015992,lw:mw
Yasuhikotakia_modesta_P_17,6,Yasuhikotakia_modesta_P_17_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,6,0.700730495,0.055950718,0.527168763,0.03290642,0.369979506,0.031250643,0.609268803,0.040493651,1679,0.494571209,3.28632904,-3.186585956,4.577585457,0.308908097,lw:sw
Yasuhikotakia_modesta_P_18,1,Yasuhikotakia_modesta_P_18_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,1,0.337298304,0.065394303,0.30877781,0.060219542,0.27485369,0.0635069,0.322268879,0.060618798,387841,98.7996521,1.020135442,-1.027100168,1.44762256,0.102008348,lw:sw
Yasuhikotakia_modesta_P_18,2,Yasuhikotakia_modesta_P_18_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,2,0.103316355,0.013315486,0.087957872,0.0110674,0.07946577,0.01086886,0.09522249,0.011737303,1391,0.35434705,1.858360493,-1.223654022,2.225046716,0.13048642,lw:sw
Yasuhikotakia_modesta_P_18,3,Yasuhikotakia_modesta_P_18_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,3,0.138857744,0.026019826,0.124256385,0.025669622,0.111622129,0.024953649,0.131163133,0.025702126,1569,0.399691254,1.282914436,-1.062352863,1.665671953,0.108733747,lw:sw
Yasuhikotakia_modesta_P_18,4,Yasuhikotakia_modesta_P_18_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,4,0.061569544,0.01190765,0.052277219,0.010557695,0.050842568,0.009483082,0.056671201,0.011194746,152,0.038720887,1.889178748,-0.802186188,2.052437337,0.095425441,lw:sw
Yasuhikotakia_modesta_P_18,5,Yasuhikotakia_modesta_P_18_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,5,1.196183948,0.121830073,0.82518337,0.095847898,0.573737936,0.114470192,1.000678051,0.106414751,949,0.241750792,4.287269969,-3.580060347,5.585473648,0.351679935,lw:sw
Yasuhikotakia_modesta_P_18,6,Yasuhikotakia_modesta_P_18_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,6,0.047243481,0.010698336,0.037227816,0.007960036,0.03692281,0.006140498,0.041964201,0.009241475,172,0.043815739,2.751189289,-0.978961093,2.920172482,0.122622379,lw:sw
Yasuhikotakia_modesta_P_18,7,Yasuhikotakia_modesta_P_18_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,7,0.031090757,0.002082567,0.025487741,0.001310669,0.028041999,0.001178589,0.028136665,0.001625848,479,0.122021742,2.294554687,-0.216628183,2.304757901,0.099030843,lw:mw
Yasuhikotakia_modesta_P_19,1,Yasuhikotakia_modesta_P_19_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,1,0.368180515,0.061784602,0.319961458,0.061466253,0.282840503,0.062472355,0.342770514,0.060384493,83634,23.889558792,1.62089587,-1.270977161,2.059778232,0.131086416,lw:sw
Yasuhikotakia_modesta_P_19,2,Yasuhikotakia_modesta_P_19_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,2,0.573211387,0.090172415,0.529241544,0.081557675,0.484056473,0.08478714,0.550040632,0.083339348,262635,75.020141602,0.921568114,-0.834721463,1.243401668,0.084325759,lw:sw
Yasuhikotakia_modesta_P_19,3,Yasuhikotakia_modesta_P_19_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,3,0.066307486,0.023017613,0.050437947,0.020723396,0.051437272,0.016805558,0.057926757,0.021745781,1039,0.296784222,3.158807378,-0.953691475,3.299635053,0.135932847,lw:mw
Yasuhikotakia_modesta_P_19,4,Yasuhikotakia_modesta_P_19_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,4,1.474645351,0.156113556,1.043358935,0.082679143,0.775877291,0.071872799,1.247370261,0.114754101,933,0.266505957,3.994969169,-3.087238609,5.04884352,0.310491459,lw:sw
Yasuhikotakia_modesta_P_19,5,Yasuhikotakia_modesta_P_19_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,5,2.215141548,0.272451969,1.417523665,0.116229168,0.907631984,0.061800171,1.79482132,0.188200547,1552,0.443319649,5.154672212,-4.356326242,6.748942431,0.418701373,lw:sw
Yasuhikotakia_modesta_P_19,6,Yasuhikotakia_modesta_P_19_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,6,0.14860105,0.026850085,0.113149829,0.020636872,0.098368392,0.018361938,0.129909847,0.023044226,293,0.08369372,3.147183422,-1.885052483,3.668540085,0.203396249,lw:sw
