FullClipName,ClipName,mean_direction,mean_magnitude,real_direction
both_Botia_lohachata_P_11_2_L,Botia_lohachata_P_11_2,55.4232587279137,2.14754989093069e-4,90
both_Botia_lohachata_P_11_3_L,Botia_lohachata_P_11_3,76.09467182952547,8.395309617536283e-5,90
both_Botia_lohachata_P_11_4_L,Botia_lohachata_P_11_4,76.14339361271983,1.1600537707664711e-4,90
both_Botia_lohachata_P_11_5_L,Botia_lohachata_P_11_5,112.73914305398422,1.0114769397627777e-4,90
both_Botia_lohachata_P_12_1_L,Botia_lohachata_P_12_1,89.2524655276363,0.0024011539516388273,90
both_Botia_lohachata_P_12_2_L,Botia_lohachata_P_12_2,232.61943019454134,0.001903321197909218,270
both_Botia_lohachata_P_12_3_L,Botia_lohachata_P_12_3,60.018372485278796,0.002324220493803246,90
both_Botia_lohachata_P_12_4_L,Botia_lohachata_P_12_4,302.3754239400546,0.0011508064673761455,270
both_Botia_lohachata_P_12_5_L,Botia_lohachata_P_12_5,232.26261450863973,0.0023770732762933336,270
both_Botia_lohachata_P_13_1_L,Botia_lohachata_P_13_1,294.8042457528398,7.281597077280315e-4,270
both_Botia_lohachata_P_13_2_L,Botia_lohachata_P_13_2,256.32778106642127,9.063951428459615e-4,270
both_Botia_lohachata_P_13_3_L,Botia_lohachata_P_13_3,90.71747061082007,9.290730112094603e-4,90
both_Botia_lohachata_P_14_1_L,Botia_lohachata_P_14_1,115.05442172433061,8.797379638317313e-4,90
both_Botia_lohachata_P_14_2_L,Botia_lohachata_P_14_2,276.64508215864555,5.923871283939042e-4,270
both_Botia_lohachata_P_14_3_L,Botia_lohachata_P_14_3,69.01988548915389,6.342268770667861e-4,90
both_Botia_lohachata_P_15_1_L,Botia_lohachata_P_15_1,315.8615316847503,1.8070760321208334e-4,270
both_Botia_lohachata_P_1_10_L,Botia_lohachata_P_1_10,305.06559825668586,5.891783068963543e-4,270
both_Botia_lohachata_P_1_1_L,Botia_lohachata_P_1_1,293.3058100808276,4.2169430781839004e-4,270
both_Botia_lohachata_P_1_2_L,Botia_lohachata_P_1_2,49.57160991265242,2.763029212607907e-4,90
both_Botia_lohachata_P_1_3_L,Botia_lohachata_P_1_3,83.30710953369473,3.5074452398727843e-4,90
both_Botia_lohachata_P_1_4_L,Botia_lohachata_P_1_4,279.34314923127755,3.988828375843471e-4,270
both_Botia_lohachata_P_1_5_L,Botia_lohachata_P_1_5,51.49299192873329,5.57100141872191e-4,90
both_Botia_lohachata_P_1_6_L,Botia_lohachata_P_1_6,54.99434943684493,8.989542702009136e-4,90
both_Botia_lohachata_P_1_7_L,Botia_lohachata_P_1_7,65.17517966090121,2.176035041617602e-4,90
both_Botia_lohachata_P_1_7a_L,Botia_lohachata_P_1_7a,73.09639159944933,6.463827711063704e-4,90
both_Botia_lohachata_P_1_7b_L,Botia_lohachata_P_1_7b,80.3837112958429,3.2952517459748453e-4,90
both_Botia_lohachata_P_1_8_L,Botia_lohachata_P_1_8,304.7544499596177,4.173736837985395e-4,270
both_Botia_lohachata_P_1_9_L,Botia_lohachata_P_1_9,283.47114045782723,5.901639470850038e-4,270
both_Botia_lohachata_P_2_10_L,Botia_lohachata_P_2_10,50.34504437277423,0.0011801991884648432,90
both_Botia_lohachata_P_2_11_L,Botia_lohachata_P_2_11,291.8794835983632,6.889346942650295e-4,270
both_Botia_lohachata_P_2_12_L,Botia_lohachata_P_2_12,88.81850064968438,0.0010936937467819062,90
both_Botia_lohachata_P_2_13_L,Botia_lohachata_P_2_13,303.3210407142729,6.243538887623644e-4,270
both_Botia_lohachata_P_2_1_L,Botia_lohachata_P_2_1,310.83960927634655,5.824747273921548e-4,270
both_Botia_lohachata_P_2_2_L,Botia_lohachata_P_2_2,67.68653326091709,8.312966105638606e-4,90
both_Botia_lohachata_P_2_3_L,Botia_lohachata_P_2_3,85.7315042233398,8.170699814009093e-4,90
both_Botia_lohachata_P_2_4_L,Botia_lohachata_P_2_4,308.7584859527338,6.679015671983123e-4,270
both_Botia_lohachata_P_2_5_L,Botia_lohachata_P_2_5,62.866381323199676,0.0010011416839735667,90
both_Botia_lohachata_P_2_6_L,Botia_lohachata_P_2_6,290.0562223018108,6.921227886222845e-4,270
both_Botia_lohachata_P_2_7_L,Botia_lohachata_P_2_7,263.02301707335704,7.950614219396577e-4,270
both_Botia_lohachata_P_2_8_L,Botia_lohachata_P_2_8,62.24513032909405,8.439226530511997e-4,90
both_Botia_lohachata_P_2_9_L,Botia_lohachata_P_2_9,287.1566863131449,5.63079018136033e-4,270
both_Botia_lohachata_P_2_9a_L,Botia_lohachata_P_2_9a,291.7033382734905,5.410776738295278e-4,270
both_Botia_lohachata_P_3_1_L,Botia_lohachata_P_3_1,284.82114346428165,1.7975795029832235e-4,270
both_Botia_lohachata_P_3_2_L,Botia_lohachata_P_3_2,105.8287736848573,4.222741471137033e-4,90
both_Botia_lohachata_P_3_3_L,Botia_lohachata_P_3_3,83.53493226053371,6.126459352085268e-4,90
both_Botia_lohachata_P_3_4_L,Botia_lohachata_P_3_4,272.36156307782926,6.806649943839167e-4,270
both_Botia_lohachata_P_3_5_L,Botia_lohachata_P_3_5,65.73548772968743,8.307507251320683e-4,90
both_Botia_lohachata_P_4_1_L,Botia_lohachata_P_4_1,90.10395029559595,6.154464746271905e-4,90
both_Botia_lohachata_P_5_1_L,Botia_lohachata_P_5_1,102.70586747304093,3.6276507024076554e-4,90
both_Botia_lohachata_P_6_1_L,Botia_lohachata_P_6_1,245.86349199251674,7.629535447273104e-4,270
both_Botia_lohachata_P_6_2_L,Botia_lohachata_P_6_2,257.32326574838515,8.42514034779656e-4,270
both_Botia_lohachata_P_6_3_L,Botia_lohachata_P_6_3,262.580037309737,5.589352700433902e-4,270
both_Botia_lohachata_P_6_4_L,Botia_lohachata_P_6_4,256.3559935101109,7.574390358777292e-4,270
both_Botia_lohachata_P_6_5_L,Botia_lohachata_P_6_5,89.82322144586949,6.112124284395631e-4,90
both_Botia_lohachata_P_6_6_L,Botia_lohachata_P_6_6,262.46509523861187,5.618983200117674e-4,270
both_Botia_lohachata_P_6_7_L,Botia_lohachata_P_6_7,113.57537053393366,4.6272457050269855e-4,90
both_Botia_lohachata_P_7_10_L,Botia_lohachata_P_7_10,282.10218996090504,7.891205109558762e-4,270
both_Botia_lohachata_P_7_1_L,Botia_lohachata_P_7_1,113.25854730544923,2.0269011611647537e-4,90
both_Botia_lohachata_P_7_2_L,Botia_lohachata_P_7_2,276.0429807326249,1.3141026871448482e-4,270
both_Botia_lohachata_P_7_3_L,Botia_lohachata_P_7_3,271.2776868373936,7.467399976346517e-4,270
both_Botia_lohachata_P_7_4_L,Botia_lohachata_P_7_4,275.3110120435878,0.0010210076887906497,270
both_Botia_lohachata_P_7_4a_L,Botia_lohachata_P_7_4a,295.9972974164704,9.421544730411221e-4,270
both_Botia_lohachata_P_7_5_L,Botia_lohachata_P_7_5,257.88521428078934,7.547610482177029e-4,270
both_Botia_lohachata_P_7_6_L,Botia_lohachata_P_7_6,292.92558738983337,8.766322264496394e-4,270
both_Botia_lohachata_P_7_7_L,Botia_lohachata_P_7_7,271.60116937471844,8.582642761190945e-4,270
both_Botia_lohachata_P_7_8_L,Botia_lohachata_P_7_8,280.16588252968165,7.214795689384433e-4,270
both_Botia_lohachata_P_7_9_L,Botia_lohachata_P_7_9,270.7107498112563,6.590986779508469e-4,270
both_Botia_lohachata_P_8_1_L,Botia_lohachata_P_8_1,294.9874659793637,4.8249219357509774e-4,270
both_Botia_lohachata_P_8_2_L,Botia_lohachata_P_8_2,55.61448912702753,5.112652328632103e-4,90
both_Botia_lohachata_P_8_3_L,Botia_lohachata_P_8_3,293.1956182326527,6.876760814094254e-4,270
both_Botia_lohachata_P_8_4_L,Botia_lohachata_P_8_4,51.49076941098152,7.200405643220705e-4,90
both_Botia_lohachata_P_8_5_L,Botia_lohachata_P_8_5,300.8546376890088,8.933246460794226e-4,270
both_Botia_lohachata_P_8_6_L,Botia_lohachata_P_8_6,82.90897591842301,7.670907505570258e-4,90
both_Botia_lohachata_P_9_1_L,Botia_lohachata_P_9_1,270.7946028587152,3.3255810745746263e-4,270
both_Yasuhikotakia_modesta_C_10_1_L,Yasuhikotakia_modesta_C_10_1,263.8104463093851,0.0020190456084947387,270
both_Yasuhikotakia_modesta_C_1_1_L,Yasuhikotakia_modesta_C_1_1,111.42014162324098,0.0013793045906679764,90
both_Yasuhikotakia_modesta_C_1_2_L,Yasuhikotakia_modesta_C_1_2,110.18271122857841,0.0010997604758354788,90
both_Yasuhikotakia_modesta_C_2_1_L,Yasuhikotakia_modesta_C_2_1,57.02480539192636,0.0054548728171083015,90
both_Yasuhikotakia_modesta_C_2_2_L,Yasuhikotakia_modesta_C_2_2,289.88209839969375,0.004936371275765941,270
both_Yasuhikotakia_modesta_C_2_3_L,Yasuhikotakia_modesta_C_2_3,63.29532071673563,0.006579283609492804,90
both_Yasuhikotakia_modesta_C_2_4_L,Yasuhikotakia_modesta_C_2_4,294.1868023744696,0.007275998947298433,270
both_Yasuhikotakia_modesta_C_3_1_L,Yasuhikotakia_modesta_C_3_1,58.75244783347502,0.006519827576817693,90
both_Yasuhikotakia_modesta_C_3_2_L,Yasuhikotakia_modesta_C_3_2,75.58118192810836,0.0067072936050539,90
both_Yasuhikotakia_modesta_C_3_3_L,Yasuhikotakia_modesta_C_3_3,291.0460417832128,0.00833469897136083,270
both_Yasuhikotakia_modesta_C_3_4_L,Yasuhikotakia_modesta_C_3_4,71.53654488443739,0.008275874393966095,90
both_Yasuhikotakia_modesta_C_4_1_L,Yasuhikotakia_modesta_C_4_1,85.20870569297978,0.0023859763814928553,90
both_Yasuhikotakia_modesta_C_4_2_L,Yasuhikotakia_modesta_C_4_2,88.50927474106219,0.0030975904657600008,90
both_Yasuhikotakia_modesta_C_4_3_L,Yasuhikotakia_modesta_C_4_3,286.8306900030515,0.003234925717757294,270
both_Yasuhikotakia_modesta_C_4_4_L,Yasuhikotakia_modesta_C_4_4,256.25561776676216,0.0025273909472706612,270
both_Yasuhikotakia_modesta_C_4_5_L,Yasuhikotakia_modesta_C_4_5,82.17530990388238,0.002391829898616744,90
both_Yasuhikotakia_modesta_C_4_6_L,Yasuhikotakia_modesta_C_4_6,294.03484331802986,0.0033063170305776355,270
both_Yasuhikotakia_modesta_C_5_1_L,Yasuhikotakia_modesta_C_5_1,293.28049359323967,0.004577045302507198,270
both_Yasuhikotakia_modesta_C_5_2_L,Yasuhikotakia_modesta_C_5_2,257.5445475545277,0.0046089463722628855,270
both_Yasuhikotakia_modesta_C_5_2a_L,Yasuhikotakia_modesta_C_5_2a,258.76897047175623,0.004509172937974215,270
both_Yasuhikotakia_modesta_C_5_3_L,Yasuhikotakia_modesta_C_5_3,60.6591673998524,0.0052872865619553785,90
both_Yasuhikotakia_modesta_C_6_1_L,Yasuhikotakia_modesta_C_6_1,73.24400798142133,0.0034629866894723793,90
both_Yasuhikotakia_modesta_C_7_1_L,Yasuhikotakia_modesta_C_7_1,291.5036950962139,0.003365262931595253,270
both_Yasuhikotakia_modesta_C_7_2_L,Yasuhikotakia_modesta_C_7_2,68.90045186616537,0.0037742578928233886,90
both_Yasuhikotakia_modesta_C_7_3_L,Yasuhikotakia_modesta_C_7_3,71.34233534040033,0.0033309723952256007,90
both_Yasuhikotakia_modesta_C_8_1_L,Yasuhikotakia_modesta_C_8_1,74.1209920358406,0.003861403738856936,90
both_Yasuhikotakia_modesta_C_8_2_L,Yasuhikotakia_modesta_C_8_2,292.2311473147157,0.0038897293455107105,270
both_Yasuhikotakia_modesta_C_8_3_L,Yasuhikotakia_modesta_C_8_3,300.1251711106522,0.007440534461594444,270
both_Yasuhikotakia_modesta_C_9_1_L,Yasuhikotakia_modesta_C_9_1,90.11910343067183,0.004802989891709321,90
both_Yasuhikotakia_modesta_C_9_2_L,Yasuhikotakia_modesta_C_9_2,113.22856620919961,0.0033792922150577853,90
both_Yasuhikotakia_modesta_P_10_1_L,Yasuhikotakia_modesta_P_10_1,66.82598008473313,0.0011939506097744764,90
both_Yasuhikotakia_modesta_P_10_2_L,Yasuhikotakia_modesta_P_10_2,307.98521019933315,9.677452931032285e-4,270
both_Yasuhikotakia_modesta_P_10_3_L,Yasuhikotakia_modesta_P_10_3,292.5236636906252,7.698864193527004e-4,270
both_Yasuhikotakia_modesta_P_1_1_L,Yasuhikotakia_modesta_P_1_1,239.95767357075403,0.005140627495664353,270
both_Yasuhikotakia_modesta_P_1_1a_L,Yasuhikotakia_modesta_P_1_1a,240.1638688190889,0.005154048763950089,270
both_Yasuhikotakia_modesta_P_2_1_L,Yasuhikotakia_modesta_P_2_1,101.75263818847813,0.0034946745777005976,90
both_Yasuhikotakia_modesta_P_3_1_L,Yasuhikotakia_modesta_P_3_1,75.58972192930199,0.003912929485631189,90
both_Yasuhikotakia_modesta_P_3_2_L,Yasuhikotakia_modesta_P_3_2,86.83133764956692,0.003300114441788503,90
both_Yasuhikotakia_modesta_P_3_3_L,Yasuhikotakia_modesta_P_3_3,285.41696543472096,0.008519222850764502,270
both_Yasuhikotakia_modesta_P_3_4_L,Yasuhikotakia_modesta_P_3_4,87.65430469830953,0.004255077926321063,90
both_Yasuhikotakia_modesta_P_4_1_L,Yasuhikotakia_modesta_P_4_1,88.2320650832894,0.005053250739033665,90
both_Yasuhikotakia_modesta_P_4_2_L,Yasuhikotakia_modesta_P_4_2,64.94944892995888,0.006607079012077318,90
both_Yasuhikotakia_modesta_P_5_1_L,Yasuhikotakia_modesta_P_5_1,103.9579002950522,1.4225061416252315e-4,90
both_Yasuhikotakia_modesta_P_5_2_L,Yasuhikotakia_modesta_P_5_2,95.08165341820272,2.003428699403109e-4,90
both_Yasuhikotakia_modesta_P_5_3_L,Yasuhikotakia_modesta_P_5_3,110.52344891406612,1.869783554955176e-4,90
both_Yasuhikotakia_modesta_P_5_4_L,Yasuhikotakia_modesta_P_5_4,108.5551921038201,1.8328435096580365e-4,90
both_Yasuhikotakia_modesta_P_6_1_L,Yasuhikotakia_modesta_P_6_1,277.14519961582323,9.757498211795254e-4,270
both_Yasuhikotakia_modesta_P_6_2_L,Yasuhikotakia_modesta_P_6_2,97.35988529890781,8.82453378374634e-4,90
both_Yasuhikotakia_modesta_P_6_3_L,Yasuhikotakia_modesta_P_6_3,91.97603191416259,8.349499678100431e-4,90
both_Yasuhikotakia_modesta_P_6_4_L,Yasuhikotakia_modesta_P_6_4,281.7970101267899,7.890680542958861e-4,270
both_Yasuhikotakia_modesta_P_7_1_L,Yasuhikotakia_modesta_P_7_1,92.09059515860312,0.003737517316732135,90
both_Yasuhikotakia_modesta_P_7_2_L,Yasuhikotakia_modesta_P_7_2,272.4221477406684,0.006694937378505728,270
both_Yasuhikotakia_modesta_P_7_3_L,Yasuhikotakia_modesta_P_7_3,87.53832456810414,0.004701143980101606,90
both_Yasuhikotakia_modesta_P_7_4_L,Yasuhikotakia_modesta_P_7_4,274.38139184797467,0.0050648516914563665,270
both_Yasuhikotakia_modesta_P_8_1_L,Yasuhikotakia_modesta_P_8_1,290.89369719442516,0.0030042287964504224,270
both_Yasuhikotakia_modesta_P_8_2_L,Yasuhikotakia_modesta_P_8_2,302.8556603655174,0.0034696015385499985,270
both_Yasuhikotakia_modesta_P_8_3_L,Yasuhikotakia_modesta_P_8_3,47.15456879547303,0.0024332794743829535,90
both_Yasuhikotakia_modesta_P_8_4_L,Yasuhikotakia_modesta_P_8_4,296.69051899240293,0.0036389704657137007,270
both_Yasuhikotakia_modesta_P_8_5_L,Yasuhikotakia_modesta_P_8_5,47.036304523903674,0.002197385529147969,90
both_Yasuhikotakia_modesta_P_9_1a_L,Yasuhikotakia_modesta_P_9_1a,275.4834466099654,3.3486553525644507e-4,270
both_Yasuhikotakia_modesta_P_9_1b_L,Yasuhikotakia_modesta_P_9_1b,104.06123548605605,6.286550553570935e-4,90
both_Yasuhikotakia_modesta_P_9_1c_L,Yasuhikotakia_modesta_P_9_1c,74.35339231988353,4.37597469988581e-4,NA
